player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Wenyen Gabriel,gabriwe01,2020,339,153,-4.587638419,-1.396478662,-5.98411708,-3.7792188,-1.578608336,-5.357827136,-4.67323945,-1.459460808,-6.132700257,-0.2635276,-0.2635276,0,-4.906870608,-1.300248492,-6.207119099,0.309199821
Vincent Poirier,poirivi01,2020,258,114,-4.122725797,-3.028743453,-7.151469249,-2.456949924,-2.283327149,-4.740277073,-4.102620981,-3.194331344,-7.296952326,-0.265564227,-0.265564227,0,-4.916604821,-3.006037724,-7.922642545,0.42478134
Zylan Cheatham,cheatzy01,2020,65,31,-10.24138,-6.160363819,-16.40174382,-19.67961338,-8.405085556,-28.08469893,-12.87580029,-6.975833468,-19.85163375,-0.267667051,-0.267667051,0,-12.61569075,-7.094934685,-19.71062544,-1.062444686
Kevin Huerter,huertke01,2020,3213,1481,-0.817278397,-2.570091906,-3.387370302,-0.149404168,-1.320452961,-1.469857129,-0.699807914,-2.407125475,-3.106933389,-0.270218566,-0.270218566,0,-0.292703181,-2.056755414,-2.349458595,0.195820365
Ignas Brazdeikis,brazdig01,2020,105,53,-4.687149855,-9.748096513,-14.43524637,3.201753174,-8.387613978,-5.185860804,-3.16273053,-9.950051131,-13.11278166,-0.278829172,-0.278829172,0,-2.284477791,-10.54065482,-12.82513261,-0.5050342
Thomas Bryant,bryanth01,2020,1686,769,-1.846963655,-0.92555074,-2.772514395,-0.580016473,-5.102882286,-5.682898759,-1.708131295,-1.754420715,-3.46255201,-0.280361217,-0.280361217,0,-1.732781015,-2.370941748,-4.103722764,0.290531228
Marvin Bagley III,baglema01,2020,706,334,-3.592833186,0.424284537,-3.168548648,-4.269648785,-3.998232736,-8.267881521,-3.93709451,-0.458097713,-4.395192223,-0.280791102,-0.280791102,0,-3.31562003,0.000437933,-3.315182097,0.159868281
Andre Iguodala,iguodan01,2020,269,122,-4.798154545,-1.898660244,-6.696814789,-7.381667069,-0.358807644,-7.740474713,-5.667941357,-1.700365469,-7.368306827,-0.287927665,-0.287927665,0,-7.968012798,-2.768608742,-10.73662154,0.164706302
Evan Turner,turneev01,2020,561,251,-4.577370145,-0.624019158,-5.201389303,-7.508470307,4.44550841,-3.062961897,-5.447203631,0.464713468,-4.982490163,-0.287931711,-0.287931711,0,-3.234999176,-1.830275467,-5.065274643,0.727722486
Jerami Grant,grantje01,2020,3076,1494,-0.396411966,-1.481865029,-1.878276995,-1.909630006,-5.165374949,-7.075004955,-0.761779108,-2.368150763,-3.129929871,-0.288445514,-0.288445514,0,-0.73080877,-1.804042984,-2.534851754,-0.405897305
Treveon Graham,grahatr01,2020,1752,810,-3.753647027,0.947259414,-2.806387613,-5.276078881,-0.005936938,-5.28201582,-4.296023035,0.834024767,-3.461998268,-0.292195205,-0.292195205,0,-5.012267857,0.849114259,-4.163153598,-0.407663886
Lauri Markkanen,markkla01,2020,2959,1395,-0.75129528,-2.740871973,-3.492167253,-2.23135364,1.031038461,-1.200315178,-1.048457388,-2.136618787,-3.185076175,-0.311680348,-0.311680348,0,-1.05257736,-1.130856593,-2.183433953,0.667078772
Jordan Bone,bonejo01,2020,108,53,-5.609259932,-12.19441715,-17.80367708,-0.582842793,0.66487448,0.082031687,-4.879574408,-10.25564804,-15.13522245,-0.327670992,-0.327670992,0,-4.900394351,-11.80492314,-16.70531749,-2.204106339
Drew Eubanks,eubandr01,2020,94,42,-3.034220583,-9.530478996,-12.56469958,-18.67102963,-16.71139471,-35.38242434,-6.484540641,-11.52116959,-18.00571023,-0.329131509,-0.329131509,0,-6.529416253,-11.25295889,-17.78237514,0.694952881
Moses Brown,brownmo01,2020,74,33,-8.607807066,-11.36781951,-19.97562657,-8.971357822,-16.37174422,-25.34310204,-9.241091282,-13.03627858,-22.27736987,-0.333816272,-0.333816272,0,-6.4396914,-10.77494433,-17.21463573,1.565044463
Michael Frazier,frazimi01,2020,147,66,-3.856636246,-8.71046617,-12.56710242,-11.23968794,2.088973271,-9.150714666,-5.714390846,-7.002309399,-12.71670024,-0.339634488,-0.339634488,0,-4.747658732,-5.932475148,-10.68013388,1.223610759
Jerome Robinson,robinje01,2020,1323,579,-4.056624124,-0.561635327,-4.618259451,-3.425418312,3.779853833,0.354435522,-4.212545816,0.27081727,-3.941728545,-0.349207053,-0.349207053,0,-3.905846249,-0.279330743,-4.185176992,0.609499977
Ed Davis,davised01,2020,559,268,-4.389605332,0.625970358,-3.763634974,-9.45462518,-0.667780415,-10.1224056,-5.668730223,0.326777709,-5.341952515,-0.352768051,-0.352768051,0,-5.350783536,0.884643922,-4.466139614,-0.471960442
Admiral Schofield,schofad01,2020,628,292,-1.72126151,-3.664799244,-5.386060754,-2.489238865,-0.612792203,-3.102031068,-1.99244598,-3.147572267,-5.140018247,-0.354806088,-0.354806088,0,-1.696242966,-3.740861601,-5.437104567,-0.359719756
P.J. Washington,washipj01,2020,3066,1507,-2.596767175,-1.044070405,-3.64083758,-2.177871083,1.027041841,-1.150829242,-2.613462681,-0.610662273,-3.224124954,-0.365197744,-0.365197744,0,-2.484902628,-0.851914997,-3.336817625,0.183829594
Kyle Kuzma,kuzmaky01,2020,2474,1149,-2.557007431,-0.474631712,-3.031639143,-1.024747171,-2.161492852,-3.186240023,-2.46064103,-0.918325713,-3.378966743,-0.368562644,-0.368562644,0,-2.147683055,-0.911630074,-3.059313129,-0.041550667
Caleb Martin,martica02,2020,275,133,-6.631642935,-2.20831295,-8.839955885,-8.157030434,4.337695675,-3.819334758,-7.284224462,-0.892792953,-8.177017415,-0.368997458,-0.368997458,0,-6.949813395,-1.571077679,-8.520891074,0.20466571
Jeff Teague,teaguje01,2020,2846,1307,0.402932542,-3.706886767,-3.303954225,-1.123221535,-1.630520862,-2.753742396,0.145761953,-3.471383992,-3.325622039,-0.384206759,-0.384206759,0,-1.026662095,-3.247105552,-4.273767647,-0.136163367
Johnathan Williams,willijo04,2020,280,135,-1.08947897,-7.186725193,-8.276204164,-5.988937274,-1.983871281,-7.972808555,-2.197840541,-6.476768228,-8.674608769,-0.404062514,-0.404062514,0,-3.551854074,-7.718921681,-11.27077576,-1.002081131
Terrance Ferguson,fergute01,2020,2188,1072,-3.203364608,0.472258579,-2.731106029,-2.086818994,-3.472753282,-5.559572276,-3.166968433,-0.334438961,-3.501407393,-0.407179839,-0.407179839,0,-3.647981632,0.69769027,-2.950291363,-0.941354384
Kevon Looney,looneke01,2020,488,228,-5.236965456,-0.13117953,-5.368144986,-6.594089818,-2.601949637,-9.196039455,-5.795859817,-0.578194791,-6.374054608,-0.41898293,-0.41898293,0,-6.77589031,-0.305515145,-7.081405455,-0.626377315
Norvel Pelle,pelleno01,2020,352,170,-4.873197975,-1.957432388,-6.830630363,-4.849240932,-3.540690722,-8.389931653,-5.159936831,-2.477779044,-7.637715875,-0.421132839,-0.421132839,0,-4.562432292,-0.820059878,-5.38249217,-0.673664099
Patrick McCaw,mccawpa01,2020,1581,747,-2.892874806,-0.859222973,-3.752097779,-2.787715273,-0.365675075,-3.153390348,-3.066889654,-0.850797325,-3.917686979,-0.441679186,-0.441679186,0,-3.2574531,-0.583245958,-3.840699058,-0.768010814
Marko Guduric,gudurma01,2020,994,451,-2.430796741,-2.57581701,-5.006613751,-1.879302724,-0.776395132,-2.655697856,-2.434583506,-2.337043951,-4.771627457,-0.466839189,-0.466839189,0,-2.346851094,-3.150473716,-5.497324811,0.364700182
Carsen Edwards,edwarca01,2020,655,299,-3.541843215,-0.781018295,-4.322861511,-12.10912694,2.353896286,-9.755230652,-5.603434779,-0.214866105,-5.818300884,-0.470985741,-0.470985741,0,-5.147657185,-1.405956741,-6.553613927,0.636030421
Emmanuel Mudiay,mudiaem01,2020,1605,748,-1.886180888,-2.033032489,-3.919213377,-3.04603746,0.185961862,-2.860075598,-2.291167906,-1.713100667,-4.004268573,-0.476541483,-0.476541483,0,-2.390634297,-2.592562112,-4.983196409,-0.452974202
Ky Bowman,bowmaky01,2020,2028,960,-3.220645669,-1.328874466,-4.549520135,-2.933097614,2.947739681,0.014642067,-3.288181869,-0.45706156,-3.745243429,-0.484503288,-0.484503288,0,-3.624462517,0.364310007,-3.26015251,-0.619504179
Elie Okobo,okoboel01,2020,1331,632,-1.277986297,-3.24176488,-4.519751177,-1.077588586,-1.065988352,-2.143576938,-1.318783427,-2.96997398,-4.288757408,-0.489107625,-0.489107625,0,-1.598134682,-2.76649278,-4.364627461,-1.452005849
Nickeil Alexander-Walker,alexani01,2020,1098,501,-3.105983456,-1.678743779,-4.784727235,0.68469687,-3.693490136,-3.008793265,-2.516401714,-2.169709248,-4.686110962,-0.497300367,-0.497300367,0,-1.010541361,-2.23733862,-3.247879981,0.497129979
Marco Belinelli,belinma01,2020,1557,725,-0.817816912,-4.32809512,-5.145912033,2.509922372,-1.170106517,1.339815855,-0.178175008,-3.931253383,-4.109428391,-0.500634063,-0.500634063,0,-0.392769388,-4.575631359,-4.968400747,-0.448884613
Miles Bridges,bridgmi02,2020,3557,1750,-1.211799248,-1.246511348,-2.458310596,-1.385639982,-5.110574425,-6.496214407,-1.253703131,-2.075780515,-3.329483647,-0.515756926,-0.515756926,0,-1.494143044,-2.323399004,-3.817542048,-0.322517866
Caleb Swanigan,swanica01,2020,475,218,-4.98347801,-2.907671769,-7.891149779,2.252858425,-6.217894034,-3.965035608,-3.774013209,-3.711930782,-7.485943991,-0.530755598,-0.530755598,0,-3.830855853,-1.9565913,-5.787447154,1.832023214
Dennis Smith Jr.,smithde03,2020,1080,510,-4.001880376,0.547735328,-3.454145048,-5.907216679,-3.677707178,-9.584923857,-4.567344722,-0.262755706,-4.830100429,-0.541531362,-0.541531362,0,-3.315466664,0.14221353,-3.173253135,0.053752601
Kevin Porter Jr.,porteke02,2020,2134,1019,-1.575300491,-2.089666967,-3.664967458,-4.544950282,0.561012005,-3.983938277,-2.238988864,-1.552449456,-3.791438321,-0.54356682,-0.54356682,0,-1.932092931,-1.539556326,-3.471649257,0.401394211
De'Andre Hunter,huntede01,2020,3779,1743,-2.514068104,-1.46207921,-3.976147314,-0.15045201,-0.205734331,-0.356186341,-2.142360765,-1.228641212,-3.371001977,-0.552082049,-0.552082049,0,-1.841688884,-0.99012926,-2.831818144,-0.029886411
Allonzo Trier,trieral01,2020,542,252,-0.864395788,-5.939320962,-6.803716751,-5.842364907,-0.919697011,-6.762061919,-1.84735501,-5.193958651,-7.041313661,-0.55446633,-0.55446633,0,-1.884635909,-5.995423573,-7.880059482,0.505057204
Goga Bitadze,bitadgo01,2020,833,383,-4.97142804,-0.260941676,-5.232369716,-3.949871576,-1.412869903,-5.36274148,-5.06248091,-0.567822638,-5.630303548,-0.562773194,-0.562773194,0,-4.646567368,-1.007769732,-5.6543371,-0.010359187
Cam Reddish,reddica01,2020,2975,1346,-3.807883924,0.19752212,-3.610361804,-2.655588521,-0.215913872,-2.871502393,-3.761053502,0.187985206,-3.573068297,-0.57100797,-0.57100797,0,-3.00935103,-0.188936829,-3.198287859,1.044167244
Damian Jones,jonesda03,2020,1852,850,-1.371122491,-1.536123567,-2.907246058,-0.770059496,-7.118487445,-7.888546941,-1.349311471,-2.73744773,-4.086759201,-0.576194009,-0.576194009,0,-1.202626185,-2.109513721,-3.312139907,-0.619398037
Harry Giles III,gilesha01,2020,914,430,-3.003853539,-2.898046789,-5.901900328,-0.549835604,-1.290769026,-1.840604631,-2.660001373,-2.734397359,-5.394398732,-0.58006789,-0.58006789,0,-2.075484114,-2.338685496,-4.41416961,-0.013399671
Anthony Tolliver,tollian01,2020,1374,636,-3.201891737,-0.086454991,-3.288346727,-3.991036927,-4.730239809,-8.721276736,-3.561638847,-1.011063336,-4.572702184,-0.592692268,-0.592692268,0,-2.833939256,-1.822496344,-4.6564356,0.311239626
Bobby Portis,portibo01,2020,2533,1194,-2.019421897,-1.375174477,-3.394596374,-3.175334013,-1.381331743,-4.556665756,-2.309187593,-1.424662873,-3.733850466,-0.597222691,-0.597222691,0,-2.291602501,-1.86777101,-4.159373511,-0.360684013
Keita Bates-Diop,bateske01,2020,1442,665,-1.174169103,-2.337930565,-3.512099668,-7.196979714,-0.606881424,-7.803861138,-2.484756305,-2.104150849,-4.588907154,-0.618873275,-0.618873275,0,-3.302700744,-2.469582824,-5.772283568,-0.699306884
Brandon Knight,knighbr03,2020,650,311,-3.879071222,-3.591500816,-7.470572038,-0.689995529,-1.304286688,-1.994282217,-3.389254017,-3.28676417,-6.676018187,-0.622118842,-0.622118842,0,-2.041867358,-4.125763688,-6.167631046,0.37049342
Markieff Morris,morrima02,2020,2102,1003,-1.359017291,-3.037631145,-4.396648436,-0.686222281,-0.815301937,-1.501524217,-1.284082407,-2.732978524,-4.017060931,-0.635135512,-0.635135512,0,-1.074235635,-3.494071797,-4.568307432,0.393302439
Alfonzo McKinnie,mckinal01,2020,1125,531,-3.630300722,-2.804067781,-6.434368504,0.860969025,0.358149219,1.219118244,-2.852223308,-2.247846632,-5.10006994,-0.635518341,-0.635518341,0,-2.492102415,-2.58484994,-5.076952355,-0.184931732
Deonte Burton,burtode02,2020,560,258,-5.960511547,-1.144488623,-7.105000171,-7.782774264,0.461064603,-7.321709661,-6.718295612,-0.90553572,-7.623831333,-0.639827509,-0.639827509,0,-6.65283783,-2.062995249,-8.715833078,-0.274046175
Vince Carter,cartevi01,2020,1686,769,-2.399118559,-2.316055021,-4.71517358,-4.661137107,2.493409562,-2.167727545,-2.995747049,-1.38904217,-4.384789219,-0.641627611,-0.641627611,0,-1.763854375,-2.86301692,-4.626871295,0.036309783
Mario Hezonja,hezonma01,2020,1437,660,-3.309670515,-0.439615463,-3.749285978,-6.282632292,-1.185621914,-7.468254206,-4.142442692,-0.570377505,-4.712820197,-0.662069069,-0.662069069,0,-3.459470874,-1.317657883,-4.777128756,0.17366578
Cristiano Felicio,feliccr01,2020,769,370,-2.304119089,-4.085777842,-6.389896931,2.912617968,-7.779208196,-4.866590229,-1.301014443,-5.120501742,-6.421516185,-0.688213375,-0.688213375,0,-3.127076507,-3.507625295,-6.634701802,-0.717611316
Jacob Evans,evansja02,2020,905,418,-4.930174295,-1.342879542,-6.273053837,-4.830912489,0.765194815,-4.065717674,-5.137417993,-0.928368907,-6.065786899,-0.712431272,-0.712431272,0,-5.72004115,-1.375299368,-7.095340518,0.229441532
Justin Jackson,jacksju01,2020,1741,825,-1.720319993,-2.614463573,-4.334783566,0.741865484,-4.360707372,-3.618841887,-1.386226702,-3.155064618,-4.54129132,-0.747170877,-0.747170877,0,-1.141763347,-3.918628392,-5.060391738,-0.921853485
Omari Spellman,spellom01,2020,1890,886,-2.594256632,-1.75474323,-4.348999862,-2.652404458,-1.329614992,-3.982019449,-2.683149853,-1.720422977,-4.40357283,-0.750895328,-0.750895328,0,-3.005437747,-1.949389866,-4.954827613,0.466800551
Tyler Johnson,johnsty01,2020,1130,515,-3.609777939,-1.552422573,-5.162200512,-7.567680961,1.705775804,-5.861905157,-4.667838326,-0.958696986,-5.626535312,-0.755300893,-0.755300893,0,-4.467978425,-1.263430993,-5.731409418,-0.069862374
Rodney McGruder,mcgruro01,2020,1588,714,-3.229716187,-1.234656016,-4.464372202,-2.593665227,-2.058012489,-4.651677717,-3.327064337,-1.524926423,-4.85199076,-0.764455465,-0.764455465,0,-3.679502397,-0.801967464,-4.481469861,-0.168417907
Jarrett Culver,culveja01,2020,2928,1337,-3.541922503,-1.18150581,-4.723428312,0.959472755,-0.536692409,0.422780346,-2.787561322,-1.103121133,-3.890682455,-0.778842538,-0.778842538,0,-2.577869497,-0.736178894,-3.314048391,0.097108573
Malik Monk,monkma01,2020,2409,1169,-0.855469966,-3.001506478,-3.856976444,-3.012697397,-1.708284434,-4.720981832,-1.27417866,-2.882574021,-4.156752681,-0.841104497,-0.841104497,0,-1.245671604,-4.011036588,-5.256708192,0.25345975
D.J. Wilson,wilsodj01,2020,539,243,-4.40145575,-4.134448957,-8.535904707,-6.376090782,-3.786331799,-10.16242258,-5.17247043,-4.478542613,-9.651013043,-0.853965983,-0.853965983,0,-4.770689859,-5.025211908,-9.795901767,-0.192280726
Dwayne Bacon,bacondw01,2020,1419,687,-5.27385386,-1.060761138,-6.334614999,-2.676217071,2.151912774,-0.524304297,-4.988286593,-0.415433444,-5.403720036,-0.925771789,-0.925771789,0,-4.637522457,-1.591310848,-6.228833305,-0.480219266
Luke Kornet,kornelu01,2020,1182,559,-3.030964131,-3.299420481,-6.330384612,-1.50174956,-1.680247215,-3.181996775,-2.841069827,-3.197699566,-6.038769393,-0.934663779,-0.934663779,0,-3.150612545,-2.131019193,-5.281631738,-0.358973341
Frank Jackson,jacksfr01,2020,1307,583,-2.495640474,-4.272111386,-6.767751859,0.385419134,-4.563874457,-4.178455323,-2.064942277,-4.572414458,-6.637356735,-1.163175581,-1.163175581,0,-1.869747662,-4.030953035,-5.900700697,0.608533725
Allen Crabbe,crabbal01,2020,1445,653,-2.084940043,-3.894068448,-5.979008491,-5.662187186,-1.513631181,-7.175818367,-2.964172672,-3.576467792,-6.540640464,-1.23641252,-1.23641252,0,-2.404918471,-4.134031468,-6.538949939,-0.60564193
Collin Sexton,sextoco01,2020,3832,1833,0.663496848,-3.988380226,-3.324883377,1.984860822,-9.116035935,-7.131175112,1.027508977,-5.234876948,-4.207367972,-1.362606653,-1.362606653,0,0.680819499,-4.902532274,-4.221712775,-0.023880907
Rui Hachimura,hachiru01,2020,2096,969,-1.846361482,-3.358571551,-5.204933033,-1.090066959,-4.691718208,-5.781785167,-1.815167792,-3.759438134,-5.574605927,-1.389912036,-1.389912036,0,-1.59890009,-3.276655913,-4.875556004,-0.477045119
RJ Barrett,barrerj01,2020,3007,1433,-2.199043989,-1.762448481,-3.96149247,-3.158954019,-3.565424503,-6.724378522,-2.45205908,-2.216168513,-4.668227593,-1.414377552,-1.414377552,0,-2.990986868,-1.739322779,-4.730309646,0.868118522
Kevin Knox II,knoxke01,2020,2181,1018,-3.16099167,-2.198497528,-5.359489197,-4.037817347,-0.955739638,-4.993556985,-3.468543968,-2.038376584,-5.506920552,-1.437087939,-1.437087939,0,-3.231501812,-2.812843942,-6.044345754,0.369812975
Jordan Poole,poolejo01,2020,2433,1129,-3.270249629,-2.58261226,-5.852861889,-3.219336154,1.242287716,-1.977048439,-3.358946692,-1.928296846,-5.287243538,-1.463046013,-1.463046013,0,-3.896599836,-2.069893171,-5.966493008,0.108492213
Eric Paschall,pascher01,2020,3045,1433,-1.863758391,-2.511775853,-4.375534244,-1.810819469,-5.133428841,-6.94424831,-1.864880504,-3.180645875,-5.045526379,-1.670704753,-1.670704753,0,-3.007802085,-3.115485566,-6.123287651,-0.461710313
Sekou Doumbouya,doumbse01,2020,1337,647,-5.570941709,-2.955972376,-8.526914085,-2.078040439,-3.299086659,-5.377127099,-5.159362232,-3.168066988,-8.32742922,-1.824659422,-1.824659422,0,-5.276962944,-2.643908071,-7.920871015,-0.911676451
Isaiah Thomas,thomais02,2020,2026,925,-1.103828375,-5.745919108,-6.849747483,-0.084597654,-5.741362833,-5.825960487,-0.966512588,-6.023416115,-6.989928703,-2.016630002,-2.016630002,0,-0.408867703,-6.924672905,-7.333540607,0.79868062
Carmelo Anthony,anthoca01,2020,2925,1403,-2.612235929,-3.893947745,-6.506183674,2.104347876,-2.827774618,-0.723426742,-1.817231438,-3.87522344,-5.692454879,-2.081751619,-2.081751619,0,-1.021922139,-3.418831799,-4.440753937,-1.18659371
Anfernee Simons,simonan01,2020,2759,1286,-1.708629081,-3.634369366,-5.342998447,-4.910581067,-3.47884241,-8.389423477,-2.500896757,-3.776947423,-6.277844181,-2.302256482,-2.302256482,0,-2.103423696,-3.319226498,-5.422650194,-0.547734849
Darius Garland,garlada01,2020,3617,1725,-2.845466904,-4.273198403,-7.118665307,0.617634994,-0.748429531,-0.130794537,-2.248006309,-3.744113387,-5.992119696,-2.852515399,-2.852515399,0,-1.791803404,-3.5989804,-5.390783804,-0.030685896
